,Kryterium 1,Kryterium 2,Kryterium 3
0,1.063545586489342,0.28078070643001896,0.7074953409439562
1,1.2128336531078454,1.2219242571460953,1.1859541306667636
2,0.8875513584209767,0.7094028726998802,0.35144443039217954
3,1.2702048640014947,1.878833141252257,1.816439648594284
4,0.8133775489586224,0.9235576981175657,0.6168305852064766
5,1.2063977087037876,1.918575574195857,1.0898276443727688
6,1.08682153436153,0.011581817029638675,1.4007676322816736
7,0.5320435997175823,1.2899975615350392,1.1403199791545247
8,1.3841431159775786,0.6118469231263046,0.659751597587739
9,0.5857830840973528,1.031084936976294,1.7160436836600743
10,0.8648703857597979,0.7750800211648932,0.7624856779657769
11,0.6107715675998595,1.2292604012201063,1.5674893432755015
12,0.5304403548947452,0.4366297026347912,0.11231636625699482
13,0.06679688520991234,1.028741776855935,0.27051324214877126
14,1.9401404595422873,1.2784587010131239,0.06452693382062025
15,0.20473931617772445,1.9750606795176664,0.6062818145948012
16,1.760686991919126,0.9996254078657079,1.6820802115185354
17,1.2951691328185992,0.4066603484710132,0.03361211668202557
18,0.6755133194047003,1.9273180557709009,1.6029038133723637
19,0.09884841978109038,0.7616983743323245,1.9238326097038494
20,0.6725621733486522,0.7509256914953599,0.8196997187594945
21,1.8332763643952181,1.3759768788383884,1.6921872176573682
22,1.7582998635285723,0.0695657249163959,1.5471321819704333
23,1.8733656301978772,0.7164634635633118,0.41546643286845075
24,1.281136767610261,1.4865224374988204,1.0522548893004564
25,1.3428561157402812,1.3432086400920031,1.2876798421885147
26,1.0759848320855008,0.8855247688648851,0.16750577054131033
27,0.9032176322956607,1.5836140739343216,1.8508064801931061
28,1.504443035467892,0.7133615609603186,1.209919116043338
29,1.2155367678788846,1.7930386421078577,1.0745742833484122
30,1.8262799764207525,0.394334825914908,1.5714372274961936
31,1.3656249385785444,1.9876078980651537,0.11083292579864157
32,0.28312259021013575,1.5692832955752565,0.558956087052561
33,0.47746442361755936,0.0835954284233944,0.44295195271234955
34,0.7366236799369308,0.4689936994262165,0.3895205517023279
35,0.8390324747453739,0.2895888312032606,0.2312388558483771
36,0.6870087046174513,1.6163222417504626,1.487180704812155
37,0.5118927990803803,1.3847529106796816,0.16166746358903183
38,0.10572498888812465,0.5250835862989549,0.28377608746165084
39,0.09973268741440511,1.487775757500578,0.913183807864663
40,1.0548400277085928,1.36060140923482,1.6354105803165477
41,0.5243811058695902,1.4412521657158952,0.1406673260618978
42,1.4514777747758452,1.6182862460963763,1.5547333214113406
43,1.9974874033492505,0.5979634647262608,1.199226940493636
44,1.1669492203994316,0.9725208655759303,0.3079338842800854
45,0.7164259445166359,1.8198325076193755,1.3824489537563898
46,1.4658896702937667,0.9653924099960784,0.1928415851151739
47,1.0665335782689807,0.04846142325151792,0.09620787165172584
48,1.1243939463404509,1.825088474516562,1.4725706472104476
49,1.3441593863505557,1.728519457910984,1.2459749103402002
